Time	variable	value	Season
8.46666666666667	SWA	NA	Dec
8.53333333333333	SWA	NA	Dec
8.6	SWA	NA	Dec
8.66666666666667	SWA	NA	Dec
8.73333333333333	SWA	NA	Dec
8.8	SWA	NA	Dec
8.86666666666667	SWA	NA	Dec
8.93333333333333	SWA	NA	Dec
9	SWA	NA	Dec
9.06666666666667	SWA	NA	Dec
9.13333333333333	SWA	NA	Dec
9.2	SWA	NA	Dec
9.26666666666667	SWA	NA	Dec
9.33333333333333	SWA	NA	Dec
9.4	SWA	NA	Dec
9.46666666666667	SWA	NA	Dec
9.53333333333333	SWA	NA	Dec
9.6	SWA	NA	Dec
9.66666666666667	SWA	NA	Dec
9.73333333333333	SWA	NA	Dec
9.8	SWA	NA	Dec
9.86666666666667	SWA	NA	Dec
9.93333333333333	SWA	NA	Dec
10	SWA	NA	Dec
10.0666666666667	SWA	NA	Dec
10.1333333333333	SWA	NA	Dec
10.2	SWA	NA	Dec
10.2666666666667	SWA	NA	Dec
10.3333333333333	SWA	NA	Dec
10.4	SWA	NA	Dec
10.4666666666667	SWA	NA	Dec
10.5333333333333	SWA	NA	Dec
10.6	SWA	NA	Dec
10.6666666666667	SWA	NA	Dec
10.7333333333333	SWA	NA	Dec
10.8	SWA	NA	Dec
10.8666666666667	SWA	NA	Dec
10.9333333333333	SWA	NA	Dec
11	SWA	NA	Dec
11.0666666666667	SWA	NA	Dec
11.1333333333333	SWA	NA	Dec
11.2	SWA	NA	Dec
11.2666666666667	SWA	NA	Dec
11.3333333333333	SWA	NA	Dec
11.4	SWA	NA	Dec
11.4666666666667	SWA	NA	Dec
11.5333333333333	SWA	NA	Dec
11.6	SWA	NA	Dec
11.6666666666667	SWA	NA	Dec
11.7333333333333	SWA	NA	Dec
11.8	SWA	NA	Dec
11.8666666666667	SWA	NA	Dec
11.9333333333333	SWA	NA	Dec
12	SWA	NA	Dec
12.0666666666667	SWA	NA	Dec
12.1333333333333	SWA	NA	Dec
12.2	SWA	NA	Dec
12.2666666666667	SWA	NA	Dec
12.3333333333333	SWA	NA	Dec
12.4	SWA	NA	Dec
12.4666666666667	SWA	NA	Dec
12.5333333333333	SWA	NA	Dec
12.6	SWA	NA	Dec
12.6666666666667	SWA	NA	Dec
12.7333333333333	SWA	NA	Dec
12.8	SWA	NA	Dec
12.8666666666667	SWA	NA	Dec
12.9333333333333	SWA	NA	Dec
13	SWA	NA	Dec
13.0666666666667	SWA	NA	Dec
13.1333333333333	SWA	NA	Dec
13.2	SWA	NA	Dec
13.2666666666667	SWA	NA	Dec
13.3333333333333	SWA	NA	Dec
13.4	SWA	NA	Dec
13.4666666666667	SWA	NA	Dec
13.5333333333333	SWA	NA	Dec
13.6	SWA	NA	Dec
13.6666666666667	SWA	NA	Dec
13.7333333333333	SWA	NA	Dec
13.8	SWA	NA	Dec
13.8666666666667	SWA	NA	Dec
13.9333333333333	SWA	NA	Dec
14	SWA	NA	Dec
14.0666666666667	SWA	NA	Dec
14.1333333333333	SWA	NA	Dec
14.2	SWA	NA	Dec
14.2666666666667	SWA	NA	Dec
14.3333333333333	SWA	NA	Dec
14.4	SWA	NA	Dec
14.4666666666667	SWA	NA	Dec
14.5333333333333	SWA	NA	Dec
14.6	SWA	NA	Dec
14.6666666666667	SWA	NA	Dec
14.7333333333333	SWA	NA	Dec
14.8	SWA	NA	Dec
14.8666666666667	SWA	NA	Dec
14.9333333333333	SWA	NA	Dec
15	SWA	NA	Dec
15.0666666666667	SWA	NA	Dec
15.1333333333333	SWA	NA	Dec
15.2	SWA	NA	Dec
15.2666666666667	SWA	NA	Dec
15.3333333333333	SWA	NA	Dec
15.4	SWA	NA	Dec
15.4666666666667	SWA	NA	Dec
15.5333333333333	SWA	NA	Dec
15.6	SWA	NA	Dec
15.6666666666667	SWA	NA	Dec
15.7333333333333	SWA	NA	Dec
15.8	SWA	NA	Dec
15.8666666666667	SWA	NA	Dec
15.9333333333333	SWA	NA	Dec
16	SWA	NA	Dec
16.0666666666667	SWA	NA	Dec
16.1333333333333	SWA	NA	Dec
16.2	SWA	NA	Dec
16.2666666666667	SWA	NA	Dec
16.3333333333333	SWA	NA	Dec
16.4	SWA	NA	Dec
16.4666666666667	SWA	NA	Dec
16.5333333333333	SWA	NA	Dec
16.6	SWA	NA	Dec
16.6666666666667	SWA	NA	Dec
16.7333333333333	SWA	NA	Dec
16.8	SWA	NA	Dec
16.8666666666667	SWA	NA	Dec
16.9333333333333	SWA	NA	Dec
17	SWA	NA	Dec
17.0666666666667	SWA	NA	Dec
17.1333333333333	SWA	NA	Dec
17.2	SWA	NA	Dec
17.2666666666667	SWA	NA	Dec
17.3333333333333	SWA	NA	Dec
17.4	SWA	NA	Dec
17.4666666666667	SWA	NA	Dec
17.5333333333333	SWA	NA	Dec
17.6	SWA	NA	Dec
17.6666666666667	SWA	NA	Dec
17.7333333333333	SWA	NA	Dec
17.8	SWA	NA	Dec
17.8666666666667	SWA	NA	Dec
17.9333333333333	SWA	NA	Dec
18	SWA	NA	Dec
18.0666666666667	SWA	NA	Dec
18.1333333333333	SWA	NA	Dec
18.2	SWA	NA	Dec
18.2666666666667	SWA	NA	Dec
18.3333333333333	SWA	NA	Dec
18.4	SWA	NA	Dec
18.4666666666667	SWA	NA	Dec
18.5333333333333	SWA	NA	Dec
18.6	SWA	NA	Dec
18.6666666666667	SWA	NA	Dec
18.7333333333333	SWA	NA	Dec
18.8	SWA	NA	Dec
18.8666666666667	SWA	NA	Dec
18.9333333333333	SWA	NA	Dec
19	SWA	NA	Dec
19.0666666666667	SWA	NA	Dec
19.1333333333333	SWA	NA	Dec
19.2	SWA	NA	Dec
19.2666666666667	SWA	NA	Dec
19.3333333333333	SWA	NA	Dec
19.4	SWA	NA	Dec
19.4666666666667	SWA	NA	Dec
19.5333333333333	SWA	NA	Dec
19.6	SWA	NA	Dec
19.6666666666667	SWA	NA	Dec
19.7333333333333	SWA	NA	Dec
19.8	SWA	NA	Dec
19.8666666666667	SWA	NA	Dec
19.9333333333333	SWA	NA	Dec
20	SWA	NA	Dec
20.0666666666667	SWA	NA	Dec
20.1333333333333	SWA	NA	Dec
20.2	SWA	NA	Dec
20.2666666666667	SWA	NA	Dec
20.3333333333333	SWA	NA	Dec
20.4	SWA	NA	Dec
20.4666666666667	SWA	NA	Dec
20.5333333333333	SWA	NA	Dec
20.6	SWA	NA	Dec
20.6666666666667	SWA	NA	Dec
20.7333333333333	SWA	NA	Dec
20.8	SWA	NA	Dec
20.8666666666667	SWA	NA	Dec
20.9333333333333	SWA	NA	Dec
21	SWA	NA	Dec
21.0666666666667	SWA	NA	Dec
21.1333333333333	SWA	NA	Dec
21.2	SWA	NA	Dec
21.2666666666667	SWA	NA	Dec
21.3333333333333	SWA	NA	Dec
21.4	SWA	NA	Dec
21.4666666666667	SWA	NA	Dec
21.5333333333333	SWA	NA	Dec
21.6	SWA	NA	Dec
21.6666666666667	SWA	NA	Dec
21.7333333333333	SWA	NA	Dec
21.8	SWA	NA	Dec
21.8666666666667	SWA	NA	Dec
21.9333333333333	SWA	NA	Dec
22	SWA	NA	Dec
22.0666666666667	SWA	NA	Dec
22.1333333333333	SWA	NA	Dec
22.2	SWA	NA	Dec
22.2666666666667	SWA	NA	Dec
22.3333333333333	SWA	NA	Dec
22.4	SWA	NA	Dec
22.4666666666667	SWA	NA	Dec
22.5333333333333	SWA	NA	Dec
22.6	SWA	NA	Dec
22.6666666666667	SWA	NA	Dec
22.7333333333333	SWA	NA	Dec
22.8	SWA	NA	Dec
22.8666666666667	SWA	NA	Dec
22.9333333333333	SWA	NA	Dec
23	SWA	NA	Dec
23.0666666666667	SWA	NA	Dec
23.1333333333333	SWA	NA	Dec
23.2	SWA	NA	Dec
23.2666666666667	SWA	NA	Dec
23.3333333333333	SWA	NA	Dec
23.4	SWA	NA	Dec
23.4666666666667	SWA	NA	Dec
23.5333333333333	SWA	NA	Dec
23.6	SWA	NA	Dec
23.6666666666667	SWA	NA	Dec
23.7333333333333	SWA	NA	Dec
23.8	SWA	NA	Dec
23.8666666666667	SWA	NA	Dec
23.9333333333333	SWA	NA	Dec
24	SWA	NA	Dec
24.0666666666667	SWA	NA	Dec
24.1333333333333	SWA	NA	Dec
24.2	SWA	NA	Dec
24.2666666666667	SWA	NA	Dec
24.3333333333333	SWA	NA	Dec
24.4	SWA	NA	Dec
24.4666666666667	SWA	NA	Dec
24.5333333333333	SWA	NA	Dec
24.6	SWA	NA	Dec
24.6666666666667	SWA	NA	Dec
24.7333333333333	SWA	NA	Dec
24.8	SWA	NA	Dec
24.8666666666667	SWA	NA	Dec
24.9333333333333	SWA	NA	Dec
25	SWA	NA	Dec
25.0666666666667	SWA	NA	Dec
25.1333333333333	SWA	NA	Dec
25.2	SWA	NA	Dec
25.2666666666667	SWA	NA	Dec
25.3333333333333	SWA	NA	Dec
25.4	SWA	NA	Dec
25.4666666666667	SWA	NA	Dec
25.5333333333333	SWA	NA	Dec
25.6	SWA	NA	Dec
25.6666666666667	SWA	NA	Dec
25.7333333333333	SWA	NA	Dec
25.8	SWA	NA	Dec
25.8666666666667	SWA	NA	Dec
25.9333333333333	SWA	NA	Dec
26	SWA	NA	Dec
26.0666666666667	SWA	NA	Dec
26.1333333333333	SWA	NA	Dec
26.2	SWA	NA	Dec
26.2666666666667	SWA	NA	Dec
26.3333333333333	SWA	NA	Dec
26.4	SWA	NA	Dec
26.4666666666667	SWA	NA	Dec
26.5333333333333	SWA	NA	Dec
26.6	SWA	NA	Dec
26.6666666666667	SWA	NA	Dec
26.7333333333333	SWA	NA	Dec
26.8	SWA	NA	Dec
26.8666666666667	SWA	NA	Dec
26.9333333333333	SWA	NA	Dec
27	SWA	NA	Dec
27.0666666666667	SWA	NA	Dec
27.1333333333333	SWA	NA	Dec
27.2	SWA	NA	Dec
27.2666666666667	SWA	NA	Dec
27.3333333333333	SWA	NA	Dec
27.4	SWA	NA	Dec
27.4666666666667	SWA	NA	Dec
27.5333333333333	SWA	NA	Dec
27.6	SWA	NA	Dec
27.6666666666667	SWA	NA	Dec
27.7333333333333	SWA	NA	Dec
27.8	SWA	NA	Dec
27.8666666666667	SWA	NA	Dec
27.9333333333333	SWA	NA	Dec
28	SWA	NA	Dec
28.0666666666667	SWA	NA	Dec
28.1333333333333	SWA	NA	Dec
28.2	SWA	NA	Dec
28.2666666666667	SWA	NA	Dec
28.3333333333333	SWA	NA	Dec
28.4	SWA	NA	Dec
28.4666666666667	SWA	NA	Dec
28.5333333333333	SWA	NA	Dec
28.6	SWA	NA	Dec
28.6666666666667	SWA	NA	Dec
28.7333333333333	SWA	NA	Dec
28.8	SWA	NA	Dec
28.8666666666667	SWA	NA	Dec
28.9333333333333	SWA	NA	Dec
29	SWA	NA	Dec
29.0666666666667	SWA	NA	Dec
29.1333333333333	SWA	NA	Dec
29.2	SWA	NA	Dec
29.2666666666667	SWA	NA	Dec
29.3333333333333	SWA	NA	Dec
29.4	SWA	NA	Dec
29.4666666666667	SWA	NA	Dec
29.5333333333333	SWA	NA	Dec
29.6	SWA	NA	Dec
29.6666666666667	SWA	NA	Dec
29.7333333333333	SWA	NA	Dec
29.8	SWA	NA	Dec
29.8666666666667	SWA	NA	Dec
29.9333333333333	SWA	NA	Dec
30	SWA	NA	Dec
30.0666666666667	SWA	NA	Dec
30.1333333333333	SWA	NA	Dec
30.2	SWA	NA	Dec
30.2666666666667	SWA	NA	Dec
30.3333333333333	SWA	NA	Dec
30.4	SWA	NA	Dec
30.4666666666667	SWA	NA	Dec
30.5333333333333	SWA	NA	Dec
30.6	SWA	NA	Dec
30.6666666666667	SWA	NA	Dec
30.7333333333333	SWA	NA	Dec
30.8	SWA	NA	Dec
30.8666666666667	SWA	NA	Dec
30.9333333333333	SWA	NA	Dec
31	SWA	NA	Dec
31.0666666666667	SWA	NA	Dec
31.1333333333333	SWA	NA	Dec
31.2	SWA	NA	Dec
31.2666666666667	SWA	NA	Dec
31.3333333333333	SWA	NA	Dec
31.4	SWA	NA	Dec
31.4666666666667	SWA	NA	Dec
31.5333333333333	SWA	NA	Dec
31.6	SWA	NA	Dec
31.6666666666667	SWA	NA	Dec
31.7333333333333	SWA	NA	Dec
31.8	SWA	NA	Dec
31.8666666666667	SWA	NA	Dec
31.9333333333333	SWA	NA	Dec
32	SWA	NA	Dec
32.0666666666667	SWA	NA	Dec
32.1333333333333	SWA	NA	Dec
32.2	SWA	NA	Dec
32.2666666666667	SWA	NA	Dec
32.3333333333333	SWA	NA	Dec
32.4	SWA	NA	Dec
32.4666666666667	SWA	NA	Dec
32.5333333333333	SWA	NA	Dec
32.6	SWA	NA	Dec
32.6666666666667	SWA	NA	Dec
32.7333333333333	SWA	NA	Dec
32.8	SWA	NA	Dec
32.8666666666667	SWA	NA	Dec
32.9333333333333	SWA	NA	Dec
33	SWA	NA	Dec
33.0666666666667	SWA	NA	Dec
33.1333333333333	SWA	NA	Dec
33.2	SWA	NA	Dec
33.2666666666667	SWA	NA	Dec
33.3333333333333	SWA	NA	Dec
33.4	SWA	NA	Dec
33.4666666666667	SWA	NA	Dec
33.5333333333333	SWA	NA	Dec
33.6	SWA	NA	Dec
33.6666666666667	SWA	NA	Dec
33.7333333333333	SWA	NA	Dec
33.8	SWA	NA	Dec
33.8666666666667	SWA	NA	Dec
33.9333333333333	SWA	NA	Dec
34	SWA	NA	Dec
34.0666666666667	SWA	NA	Dec
34.1333333333333	SWA	NA	Dec
34.2	SWA	NA	Dec
34.2666666666667	SWA	NA	Dec
34.3333333333333	SWA	NA	Dec
34.4	SWA	NA	Dec
34.4666666666667	SWA	NA	Dec
34.5333333333333	SWA	NA	Dec
34.6	SWA	NA	Dec
34.6666666666667	SWA	NA	Dec
34.7333333333333	SWA	NA	Dec
34.8	SWA	NA	Dec
34.8666666666667	SWA	NA	Dec
34.9333333333333	SWA	NA	Dec
35	SWA	NA	Dec
35.0666666666667	SWA	NA	Dec
35.1333333333333	SWA	NA	Dec
35.2	SWA	NA	Dec
35.2666666666667	SWA	NA	Dec
35.3333333333333	SWA	NA	Dec
35.4	SWA	NA	Dec
35.4666666666667	SWA	NA	Dec
35.5333333333333	SWA	NA	Dec
35.6	SWA	NA	Dec
35.6666666666667	SWA	NA	Dec
35.7333333333333	SWA	NA	Dec
35.8	SWA	NA	Dec
35.8666666666667	SWA	NA	Dec
35.9333333333333	SWA	NA	Dec
36	SWA	NA	Dec
36.0666666666667	SWA	NA	Dec
36.1333333333333	SWA	NA	Dec
36.2	SWA	NA	Dec
36.2666666666667	SWA	NA	Dec
36.3333333333333	SWA	NA	Dec
36.4	SWA	NA	Dec
36.4666666666667	SWA	NA	Dec
36.5333333333333	SWA	NA	Dec
36.6	SWA	NA	Dec
36.6666666666667	SWA	NA	Dec
36.7333333333333	SWA	NA	Dec
36.8	SWA	NA	Dec
36.8666666666667	SWA	NA	Dec
36.9333333333333	SWA	NA	Dec
37	SWA	NA	Dec
37.0666666666667	SWA	NA	Dec
37.1333333333333	SWA	NA	Dec
37.2	SWA	NA	Dec
37.2666666666667	SWA	NA	Dec
37.3333333333333	SWA	NA	Dec
37.4	SWA	NA	Dec
37.4666666666667	SWA	NA	Dec
37.5333333333333	SWA	NA	Dec
37.6	SWA	NA	Dec
37.6666666666667	SWA	NA	Dec
37.7333333333333	SWA	NA	Dec
37.8	SWA	NA	Dec
37.8666666666667	SWA	NA	Dec
37.9333333333333	SWA	NA	Dec
38	SWA	NA	Dec
38.0666666666667	SWA	NA	Dec
38.1333333333333	SWA	NA	Dec
38.2	SWA	NA	Dec
38.2666666666667	SWA	NA	Dec
38.3333333333333	SWA	NA	Dec
38.4	SWA	NA	Dec
38.4666666666667	SWA	NA	Dec
38.5333333333333	SWA	NA	Dec
38.6	SWA	NA	Dec
38.6666666666667	SWA	NA	Dec
38.7333333333333	SWA	NA	Dec
38.8	SWA	NA	Dec
38.8666666666667	SWA	NA	Dec
38.9333333333333	SWA	NA	Dec
39	SWA	NA	Dec
39.0666666666667	SWA	NA	Dec
39.1333333333333	SWA	NA	Dec
39.2	SWA	NA	Dec
39.2666666666667	SWA	NA	Dec
39.3333333333333	SWA	NA	Dec
39.4	SWA	NA	Dec
39.4666666666667	SWA	NA	Dec
39.5333333333333	SWA	NA	Dec
39.6	SWA	NA	Dec
39.6666666666667	SWA	NA	Dec
39.7333333333333	SWA	NA	Dec
39.8	SWA	NA	Dec
39.8666666666667	SWA	NA	Dec
39.9333333333333	SWA	NA	Dec
40	SWA	NA	Dec
0.0666666666666667	ProcessS	NA	Jul
0.133333333333333	ProcessS	NA	Jul
0.2	ProcessS	NA	Jul
0.266666666666667	ProcessS	NA	Jul
0.333333333333333	ProcessS	NA	Jul
0.4	ProcessS	NA	Jul
0.466666666666667	ProcessS	NA	Jul
0.533333333333333	ProcessS	NA	Jul
0.6	ProcessS	NA	Jul
0.666666666666667	ProcessS	NA	Jul
0.733333333333333	ProcessS	NA	Jul
0.8	ProcessS	NA	Jul
0.866666666666667	ProcessS	NA	Jul
0.933333333333333	ProcessS	NA	Jul
1	ProcessS	NA	Jul
1.06666666666667	ProcessS	NA	Jul
1.13333333333333	ProcessS	NA	Jul
1.2	ProcessS	NA	Jul
1.26666666666667	ProcessS	NA	Jul
1.33333333333333	ProcessS	NA	Jul
1.4	ProcessS	NA	Jul
1.46666666666667	ProcessS	NA	Jul
1.53333333333333	ProcessS	NA	Jul
1.6	ProcessS	NA	Jul
1.66666666666667	ProcessS	NA	Jul
1.73333333333333	ProcessS	NA	Jul
1.8	ProcessS	NA	Jul
1.86666666666667	ProcessS	NA	Jul
1.93333333333333	ProcessS	NA	Jul
2	ProcessS	NA	Jul
2.06666666666667	ProcessS	NA	Jul
2.13333333333333	ProcessS	NA	Jul
2.2	ProcessS	NA	Jul
2.26666666666667	ProcessS	NA	Jul
2.33333333333333	ProcessS	NA	Jul
2.4	ProcessS	NA	Jul
2.46666666666667	ProcessS	NA	Jul
2.53333333333333	ProcessS	NA	Jul
2.6	ProcessS	NA	Jul
2.66666666666667	ProcessS	NA	Jul
2.73333333333333	ProcessS	NA	Jul
2.8	ProcessS	NA	Jul
2.86666666666667	ProcessS	NA	Jul
2.93333333333333	ProcessS	NA	Jul
3	ProcessS	NA	Jul
3.06666666666667	ProcessS	NA	Jul
3.13333333333333	ProcessS	NA	Jul
3.2	ProcessS	NA	Jul
3.26666666666667	ProcessS	NA	Jul
3.33333333333333	ProcessS	NA	Jul
3.4	ProcessS	NA	Jul
3.46666666666667	ProcessS	NA	Jul
3.53333333333333	ProcessS	NA	Jul
3.6	ProcessS	NA	Jul
3.66666666666667	ProcessS	NA	Jul
3.73333333333333	ProcessS	NA	Jul
3.8	ProcessS	NA	Jul
3.86666666666667	ProcessS	NA	Jul
3.93333333333333	ProcessS	NA	Jul
4	ProcessS	NA	Jul
4.06666666666667	ProcessS	NA	Jul
4.13333333333333	ProcessS	NA	Jul
4.2	ProcessS	NA	Jul
4.26666666666667	ProcessS	NA	Jul
4.33333333333333	ProcessS	NA	Jul
4.4	ProcessS	NA	Jul
4.46666666666667	ProcessS	NA	Jul
4.53333333333333	ProcessS	NA	Jul
4.6	ProcessS	NA	Jul
4.66666666666667	ProcessS	NA	Jul
4.73333333333333	ProcessS	NA	Jul
4.8	ProcessS	NA	Jul
4.86666666666667	ProcessS	NA	Jul
4.93333333333333	ProcessS	NA	Jul
5	ProcessS	NA	Jul
5.06666666666667	ProcessS	NA	Jul
5.13333333333333	ProcessS	NA	Jul
5.2	ProcessS	NA	Jul
5.26666666666667	ProcessS	NA	Jul
5.33333333333333	ProcessS	NA	Jul
5.4	ProcessS	NA	Jul
5.46666666666667	ProcessS	NA	Jul
5.53333333333333	ProcessS	NA	Jul
5.6	ProcessS	NA	Jul
5.66666666666667	ProcessS	NA	Jul
5.73333333333333	ProcessS	NA	Jul
5.8	ProcessS	NA	Jul
5.86666666666667	ProcessS	NA	Jul
5.93333333333333	ProcessS	NA	Jul
6	ProcessS	NA	Jul
6.06666666666667	ProcessS	NA	Jul
6.13333333333333	ProcessS	NA	Jul
6.2	ProcessS	NA	Jul
6.26666666666667	ProcessS	NA	Jul
6.33333333333333	ProcessS	NA	Jul
6.4	ProcessS	NA	Jul
6.46666666666667	ProcessS	NA	Jul
6.53333333333333	ProcessS	NA	Jul
6.6	ProcessS	NA	Jul
6.66666666666667	ProcessS	NA	Jul
6.73333333333333	ProcessS	NA	Jul
6.8	ProcessS	NA	Jul
6.86666666666667	ProcessS	NA	Jul
6.93333333333333	ProcessS	NA	Jul
7	ProcessS	NA	Jul
7.06666666666667	ProcessS	NA	Jul
7.13333333333333	ProcessS	NA	Jul
7.2	ProcessS	NA	Jul
7.26666666666667	ProcessS	NA	Jul
7.33333333333333	ProcessS	NA	Jul
7.4	ProcessS	NA	Jul
7.46666666666667	ProcessS	NA	Jul
7.53333333333333	ProcessS	NA	Jul
7.6	ProcessS	NA	Jul
7.66666666666667	ProcessS	NA	Jul
7.73333333333333	ProcessS	NA	Jul
7.8	ProcessS	NA	Jul
7.86666666666667	ProcessS	NA	Jul
7.93333333333333	ProcessS	NA	Jul
8	ProcessS	NA	Jul
8.06666666666667	ProcessS	NA	Jul
8.13333333333333	ProcessS	NA	Jul
8.2	ProcessS	NA	Jul
8.26666666666667	ProcessS	NA	Jul
8.33333333333333	ProcessS	NA	Jul
8.4	ProcessS	NA	Jul
8.46666666666667	ProcessS	NA	Jul
8.53333333333333	ProcessS	NA	Jul
8.6	ProcessS	NA	Jul
8.66666666666667	ProcessS	NA	Jul
8.73333333333333	ProcessS	NA	Jul
8.8	ProcessS	NA	Jul
8.86666666666667	ProcessS	NA	Jul
8.93333333333333	ProcessS	NA	Jul
9	ProcessS	NA	Jul
9.06666666666667	ProcessS	NA	Jul
9.13333333333333	ProcessS	NA	Jul
9.2	ProcessS	NA	Jul
9.26666666666667	ProcessS	NA	Jul
9.33333333333333	ProcessS	NA	Jul
9.4	ProcessS	NA	Jul
9.46666666666667	ProcessS	NA	Jul
9.53333333333333	ProcessS	NA	Jul
9.6	ProcessS	NA	Jul
9.66666666666667	ProcessS	NA	Jul
9.73333333333333	ProcessS	NA	Jul
9.8	ProcessS	NA	Jul
9.86666666666667	ProcessS	NA	Jul
9.93333333333333	ProcessS	NA	Jul
10	ProcessS	NA	Jul
10.0666666666667	ProcessS	NA	Jul
10.1333333333333	ProcessS	NA	Jul
10.2	ProcessS	NA	Jul
10.2666666666667	ProcessS	NA	Jul
10.3333333333333	ProcessS	NA	Jul
10.4	ProcessS	NA	Jul
10.4666666666667	ProcessS	NA	Jul
10.5333333333333	ProcessS	NA	Jul
10.6	ProcessS	NA	Jul
10.6666666666667	ProcessS	NA	Jul
10.7333333333333	ProcessS	NA	Jul
10.8	ProcessS	NA	Jul
10.8666666666667	ProcessS	NA	Jul
10.9333333333333	ProcessS	NA	Jul
11	ProcessS	NA	Jul
11.0666666666667	ProcessS	NA	Jul
11.1333333333333	ProcessS	NA	Jul
11.2	ProcessS	NA	Jul
11.2666666666667	ProcessS	NA	Jul
11.3333333333333	ProcessS	NA	Jul
11.4	ProcessS	NA	Jul
11.4666666666667	ProcessS	NA	Jul
11.5333333333333	ProcessS	NA	Jul
11.6	ProcessS	NA	Jul
11.6666666666667	ProcessS	NA	Jul
11.7333333333333	ProcessS	NA	Jul
11.8	ProcessS	NA	Jul
11.8666666666667	ProcessS	NA	Jul
11.9333333333333	ProcessS	NA	Jul
12	ProcessS	NA	Jul
12.0666666666667	ProcessS	NA	Jul
12.1333333333333	ProcessS	NA	Jul
12.2	ProcessS	NA	Jul
12.2666666666667	ProcessS	NA	Jul
12.3333333333333	ProcessS	NA	Jul
12.4	ProcessS	NA	Jul
12.4666666666667	ProcessS	NA	Jul
12.5333333333333	ProcessS	NA	Jul
12.6	ProcessS	NA	Jul
12.6666666666667	ProcessS	NA	Jul
12.7333333333333	ProcessS	NA	Jul
12.8	ProcessS	NA	Jul
12.8666666666667	ProcessS	NA	Jul
12.9333333333333	ProcessS	NA	Jul
13	ProcessS	NA	Jul
13.0666666666667	ProcessS	NA	Jul
13.1333333333333	ProcessS	NA	Jul
13.2	ProcessS	NA	Jul
13.2666666666667	ProcessS	NA	Jul
13.3333333333333	ProcessS	NA	Jul
13.4	ProcessS	NA	Jul
13.4666666666667	ProcessS	NA	Jul
13.5333333333333	ProcessS	NA	Jul
13.6	ProcessS	NA	Jul
13.6666666666667	ProcessS	NA	Jul
13.7333333333333	ProcessS	NA	Jul
13.8	ProcessS	NA	Jul
13.8666666666667	ProcessS	NA	Jul
13.9333333333333	ProcessS	NA	Jul
14	ProcessS	NA	Jul
14.0666666666667	ProcessS	NA	Jul
14.1333333333333	ProcessS	NA	Jul
14.2	ProcessS	NA	Jul
14.2666666666667	ProcessS	NA	Jul
14.3333333333333	ProcessS	NA	Jul
14.4	ProcessS	NA	Jul
14.4666666666667	ProcessS	NA	Jul
14.5333333333333	ProcessS	NA	Jul
14.6	ProcessS	NA	Jul
14.6666666666667	ProcessS	NA	Jul
14.7333333333333	ProcessS	NA	Jul
14.8	ProcessS	NA	Jul
14.8666666666667	ProcessS	NA	Jul
14.9333333333333	ProcessS	NA	Jul
15	ProcessS	NA	Jul
15.0666666666667	ProcessS	NA	Jul
15.1333333333333	ProcessS	NA	Jul
15.2	ProcessS	NA	Jul
15.2666666666667	ProcessS	NA	Jul
15.3333333333333	ProcessS	NA	Jul
15.4	ProcessS	NA	Jul
15.4666666666667	ProcessS	NA	Jul
15.5333333333333	ProcessS	NA	Jul
15.6	ProcessS	NA	Jul
15.6666666666667	ProcessS	NA	Jul
15.7333333333333	ProcessS	NA	Jul
15.8	ProcessS	NA	Jul
15.8666666666667	ProcessS	NA	Jul
15.9333333333333	ProcessS	NA	Jul
16	ProcessS	NA	Jul
16.0666666666667	ProcessS	NA	Jul
16.1333333333333	ProcessS	NA	Jul
16.2	ProcessS	NA	Jul
16.2666666666667	ProcessS	NA	Jul
16.3333333333333	ProcessS	NA	Jul
16.4	ProcessS	NA	Jul
16.4666666666667	ProcessS	NA	Jul
16.5333333333333	ProcessS	NA	Jul
16.6	ProcessS	NA	Jul
16.6666666666667	ProcessS	NA	Jul
16.7333333333333	ProcessS	NA	Jul
16.8	ProcessS	NA	Jul
16.8666666666667	ProcessS	NA	Jul
16.9333333333333	ProcessS	NA	Jul
17	ProcessS	NA	Jul
17.0666666666667	ProcessS	NA	Jul
17.1333333333333	ProcessS	NA	Jul
17.2	ProcessS	NA	Jul
17.2666666666667	ProcessS	NA	Jul
17.3333333333333	ProcessS	NA	Jul
17.4	ProcessS	NA	Jul
17.4666666666667	ProcessS	NA	Jul
17.5333333333333	ProcessS	NA	Jul
17.6	ProcessS	NA	Jul
17.6666666666667	ProcessS	NA	Jul
17.7333333333333	ProcessS	NA	Jul
17.8	ProcessS	NA	Jul
17.8666666666667	ProcessS	NA	Jul
17.9333333333333	ProcessS	NA	Jul
18	ProcessS	NA	Jul
18.0666666666667	ProcessS	NA	Jul
18.1333333333333	ProcessS	NA	Jul
18.2	ProcessS	NA	Jul
18.2666666666667	ProcessS	NA	Jul
18.3333333333333	ProcessS	NA	Jul
18.4	ProcessS	NA	Jul
18.4666666666667	ProcessS	NA	Jul
18.5333333333333	ProcessS	NA	Jul
18.6	ProcessS	NA	Jul
18.6666666666667	ProcessS	NA	Jul
18.7333333333333	ProcessS	NA	Jul
18.8	ProcessS	NA	Jul
18.8666666666667	ProcessS	NA	Jul
18.9333333333333	ProcessS	NA	Jul
19	ProcessS	NA	Jul
19.0666666666667	ProcessS	NA	Jul
19.1333333333333	ProcessS	NA	Jul
19.2	ProcessS	NA	Jul
19.2666666666667	ProcessS	NA	Jul
19.3333333333333	ProcessS	NA	Jul
